id,requestType,productName,componentName,brand,pendingWith,status
ce7557e9-f0c2-4074-a569-09a89fef38f0,Seldom,Premier Value,Babbleopia,Peptic Relief,#74b7cc,Blue
e80e5a7b-49c8-429e-9597-6e114f3d2fb0,Weekly,Reckitt Benckiser LLC,Edgepulse,Childrens Delsym,#be2b47,Aquamarine
be8d708d-c23c-4bbe-b14b-e0d4ec2ad4b4,Once,"Physicians Total Care, Inc.",Mita,Adapalene,#e035dd,Turquoise
3464e15a-db0b-4865-94b7-f3cf1565439d,Weekly,Cardinal Health,Mydo,Gabapentin,#4e60a6,Violet
9f9c9acb-b49d-48d2-a0b9-30734be9b9bc,Monthly,Terumo Corporation,Yodo,TERUFLEX Blood Bag System Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL Red Cell Preservative,#3023bc,Fuscia
5752ce7d-7eb4-43fb-af45-64d53687ca08,Never,"Advanced Beauty Systems, Inc.",Zoonoodle,XOXO Kit,#0af9c9,Purple
3af30e91-baf8-42e2-9559-625b56e5e97b,Once,Aurolife Pharma LLC,Chatterbridge,Paroxetine,#ea9228,Aquamarine
3fc0da1f-1732-48b6-a436-536629fbd399,Daily,"Aidance Skincare & Topical Solutions, LLC",Blognation,Terrasil Shingles Treatment,#6c9e5b,Puce
95df5b1a-c034-49a5-9b4c-4efd69641aa6,Never,REMEDYREPACK INC.,Tavu,Glyburide and Metformin,#f39471,Violet
bc2c7943-9579-4b43-b1fe-2a0f8af491ee,Daily,Pliva Inc.,Pixonyx,Benztropine Mesylate,#7bea48,Red
662e5ff6-d7d6-4428-8c13-57f263294ce0,Often,Covidien Inc.,Quimba,Kendall Antimicrobial Cleanser,#a8e229,Maroon
7385d462-b11d-4e76-941e-d9fae8b12d7f,Monthly,STAT RX USA LLC,Agimba,NEFAZODONE HYDROCHLORIDE,#98c742,Teal
7364e91d-029c-4f0c-a4ad-a5cd05f73723,Never,"Energique, Inc.",Voolith,Rescue 5,#9c9ced,Turquoise
e375f1a9-d629-4f13-88ed-6a7f5513bb2a,Yearly,Wakefern Food Corporation,Zazio,shoprite ni-calm,#b824fc,Aquamarine
39439a84-5bcc-486c-bc87-7b9ac2504010,Daily,Jubilant HollisterStier LLC,Riffpedia,"Pollens - Trees, Oak Mix",#47786c,Puce
6d89e6a2-18ec-489f-8e90-90e0f3b6dc7f,Daily,Zydus Pharmaceuticals (USA) Inc.,Cogilith,ropinirole hydrochloride,#f7e7b5,Fuscia
4ea752b9-d2c5-488f-a808-847d85a20da6,Yearly,Clinical Solutions Wholesale,Trupe,Levothyroxine Sodium,#83fdff,Turquoise
1c73d72d-1423-4849-ab2d-fa8e63921144,Never,"Jiangsu Province JianErKang Medical Dressing Co. ,Ltd.",Blogpad,Alcohol Prep Pad,#1963f8,Teal
4a60b0de-a415-45d6-ae68-6854d96ea406,Seldom,"Kareway Product, Inc.",Jabbertype,Muscle and Joint,#de5e3a,Yellow
c91c285f-3ae1-4ecd-9250-4125e74fb41c,Monthly,"Prestige Brands Holdings, Inc.",Realblab,Clear Eyes Travelers Eye Relief,#d44554,Crimson
c7e54a2f-bb94-42d1-a2ec-355d7b9ea88a,Yearly,"TAI GUK PHARM. CO., LTD.",Blogpad,SHOPKO TRIPLE ANTIBIOTIC,#5e33ed,Khaki
ff3f1a67-dbfa-4a5c-b259-1f77606d415e,Daily,Enchante Accessories,Shufflebeat,Body Raves Antibacterial Hand Sanitizer - Lavender Vanilla,#957c2a,Yellow
cc34ea6d-ad53-49d3-81ef-89e6b4001721,Often,"H and P Industries, Inc. dba Triad Group",Skimia,Vitamin A and D,#7a324b,Yellow
9cdd8fa8-5b0c-4d4a-879d-a26de8edb1d6,Often,Kamins Dermatologics Inc.,Eimbee,Sunbar SPF 48,#bbf40a,Turquoise
17ed00bc-a18a-4281-9e5f-5101ca48143e,Often,REMEDYREPACK INC.,Fanoodle,Levocarnitine,#b2cd65,Pink
a3ba0e85-379c-47bd-897b-611f466017ec,Seldom,"AvKARE, Inc.",Topicware,Quetiapine Fumarate,#b5915a,Pink
b8d99c97-1a0e-4a54-b1bc-2ab255ce3abb,Seldom,Rimmel Inc.,Yodoo,Moisture Renew,#357b44,Fuscia
796404cc-5365-4e37-8a43-f518e36a97bc,Daily,Unifirst First Aid Corporation,Tanoodle,Dover Coldonyl,#6a86dd,Khaki
a79df9b2-35cb-42d6-8e4d-41378c177385,Once,"NATURE REPUBLIC CO., LTD.",Feednation,ADVANCED CELL BOOSTING EX BB,#7ff4d2,Pink
ba32c9eb-2103-4190-bb2f-519e65198371,Often,"Aphena Pharma Solutions - Tennessee, LLC",Photofeed,Potassium Chloride,#923b3d,Mauv
19a91fe7-10cc-4286-9a6c-eb8b9b5bb279,Weekly,PUR MINERALS,Realmix,Purminerals 4 in 1 Makeup SPF 15 Porcelain,#8d5600,Purple
1de4bedc-1288-45dc-ae82-48e55700df6e,Monthly,Natural Health Supply,Mita,Cough,#512178,Crimson
f5abc858-91c7-41b6-9ee7-11b7ed9d1837,Weekly,Perrigo New York Inc,Realpoint,clobetasol propionate,#e5433e,Turquoise
f180d50b-5933-46e0-b834-ea0f10d1871e,Often,"Taro Pharmaceuticals U.S.A., Inc.",Skipfire,Ketoconazole,#296907,Green
f3702307-2729-4ced-94e6-0f9a6fd85a30,Often,Solco Healthcare US LLC,Tagpad,Methocarbamol,#2ba486,Aquamarine
40d5da4e-667c-4ec2-a1d8-9461fc6c9113,Never,"Graceway Pharmaceuticals, LLC",Jabbercube,Nitroglycerin Transdermal Delivery System,#9707c2,Orange
cc05c97a-7d80-43b5-8d03-26326c434fa7,Weekly,Cardinal Health,Topiclounge,isosorbide mononitrate,#6391c7,Puce
19999f8d-79db-4e1d-8265-4afbd2f3b9ce,Yearly,Sandoz Inc,Realcube,Ondansetron,#9aebf3,Blue
0a2d490f-1f9f-46ce-b5a0-fd4faf2ce11b,Monthly,Qualitest Pharmaceuticals,Linktype,Phenobarbital,#64dd3c,Turquoise
dbfffa80-fdd8-47b6-8fbd-bf7c81562154,Monthly,Zee Medical Inc,InnoZ,Pain Aid PMF,#002119,Yellow
6711427f-f338-4f1c-afa6-ec6c8f8b124d,Often,"NCS HealthCare of KY, Inc dba Vangard Labs",Thoughtworks,Amitriptyline Hydrochloride,#cd3bf1,Green
f819d96f-3a3a-4f25-9828-c3555df6a687,Once,Apotex Corp.,Eamia,FONDAPARINUX SODIUM,#c6abcd,Teal
b9b9766d-c828-4f39-9b04-2bae563bc0d9,Yearly,Blaine Labs Inc.,Jetwire,Ortho-Nesic,#2baf8e,Goldenrod
3797f748-8c87-49ca-9c63-d7909e790746,Daily,"Nelco Laboratories, Inc.",Buzzster,Red Alder,#a5c2c7,Goldenrod
e36c5907-3207-4143-bd42-12db78055500,Never,Bare Escentuals Beauty Inc.,Fivebridge,Fairly Light Foundation SPF 15,#5bd125,Green
bd5524b8-f3a4-456b-9b73-2f8999b8c395,Weekly,STAT RX USA LLC,Talane,BUSPIRONE HYDROCHLORIDE,#ad4379,Violet
9f455cb4-fc51-48fe-b006-cfc61c73bfdc,Seldom,REMEDYREPACK INC.,Snaptags,Thiothixene,#b6bf8e,Fuscia
7356e3ed-9e4c-417c-b529-9cbc27f98daf,Once,"Nelco Laboratories, Inc.",Quinu,Gambil Oak,#e1ffb3,Blue
a045d149-d7f5-4f3f-a7ab-30e7bd11e90b,Never,REMEDYREPACK INC.,Zoombeat,Hydrochlorothiazide,#e62300,Goldenrod
d1041f59-5d40-4127-b307-6b3b71e45447,Yearly,Energizer Personal Care LLC,Zoomzone,HAWAIIAN Tropic,#7640d9,Indigo
fcedfa48-a295-4e79-a05b-50d7c4bf9eef,Often,Unifirst First Aid Corporation,Oozz,Green Guard Ibupro Relief,#26c151,Purple
2b78a800-e3bc-4294-a627-a3763bb317cb,Often,Parke-Davis Div of Pfizer Inc,Realcube,Accupril,#267b59,Pink
f5e352a8-dd21-40d8-aac9-424494bc27bf,Daily,REMEDYREPACK INC.,Linkbuzz,Captopril,#202f43,Teal
dc79e6d1-59a4-4abd-a3b4-2da7255dbe91,Never,Mylan Pharmaceuticals Inc.,Yodel,Didanosine,#27cbcf,Goldenrod
cc183f4a-3732-497c-9353-250c47729070,Seldom,sanofi-aventis U.S. LLC,Oyondu,Lovenox,#ff7618,Khaki
7cd904d5-f4f5-411c-a64b-f03b7255d704,Weekly,"General Injectables & Vaccines, Inc.",Podcat,Atropine Sulfate,#182d04,Orange
6fba4548-df77-4804-995d-b4a911acf47d,Seldom,Topco Associates LLC,Devbug,Topcare Antacid,#83f75e,Mauv
1e60300e-808f-4e47-a9d9-e22ad52344dd,Once,"Stephen L. LaFrance Pharmacy, Inc.",Zoombox,Ibuprofen,#b1986c,Puce
0dd8fbd8-e112-4ad0-b85c-13323dc64a37,Once,"Ventura Corporation (San Juan, P.R)",Quamba,ESIKA,#054a04,Red
071a4440-0f76-4db0-ba52-c44635942008,Weekly,Apollo Health and Beauty Care,Thoughtbeat,Antibacterial Mandarin and Grapefruit Handsoap,#ddad0e,Pink
a6e0ec77-4ac2-4b34-b532-824a4b3a3900,Often,Jubilant HollisterStier LLC,Eimbee,"Food - Fish and Shellfish, Salmon Salmo salar",#5f487a,Purple
0256c002-3f2b-47de-b8e4-a833df8de5e5,Daily,"Hospira Worldwide, Inc.",Brainbox,MULTI VITAMIN INFUSION,#f40707,Green
e6e070ac-c74a-4282-b8cb-aefed866e7d5,Seldom,Apotex Corp.,Topdrive,FOSINOPRIL Na,#3a7cf8,Green
dbe02568-f783-478e-9440-467af73bdcce,Daily,Ranbaxy Laboratories Inc.,Feedfish,Eurax,#19713e,Red
243ba9a4-436c-4495-8273-d50d2782b30a,Monthly,Sun Pharmaceutical Industries Limited,Katz,Quinapril,#c41548,Red
d96dea57-2a5e-4586-842d-0df139af2e45,Yearly,Meijer,Thoughtstorm,Daily Moisturizing,#f49a40,Red
4babf4b2-6a90-4fc5-b725-df785ef6c2ad,Once,"New Horizon Rx Group, LLC",Yacero,AMLODIPINE BESYLATE,#9666bf,Crimson
c8cf610b-e49a-40a2-96b8-dec53a9d8526,Never,Major Pharmaceuticals,Twitterbridge,ACID GONE ANTACID,#0b5b53,Turquoise
cd149547-72f3-4e01-95da-22baa0f65252,Seldom,Aurobindo Pharma Limited,Mycat,Zidovudine,#72b629,Green
f9f86455-2d09-473e-bc63-92f89a2467f1,Yearly,Bryant Ranch Prepack,Midel,Sertraline hydrochloride,#ed5915,Yellow
c07038e3-a2be-4a13-bac0-2f3d4a1e4014,Seldom,"Dispensing Solutions, Inc.",Youfeed,Promethazine Hydrochloride,#340f5a,Blue
1809fa1a-3403-44d5-94e2-42f848b3efff,Yearly,Northwind Pharmaceuticals,Browsetype,Valsartan and Hydrochlorothiazide,#7de395,Green
15513e3f-94c1-4519-af4d-24158edce0be,Weekly,Wal-Mart Stores Inc,LiveZ,Equate Cleansing Pads,#3a88f9,Puce
3e998a09-a44e-4cb8-91c4-0f4fca532fec,Once,A-S Medication Solutions LLC,Skipstorm,Synthroid,#92d169,Orange
4515ae0d-b7d1-46af-81b2-33f58e0b0e73,Seldom,Aidarex Pharmaceuticals LLC,Wikido,Lisinopril,#d719b1,Crimson
8802cc56-432b-4b94-838e-4ad8b3e4b7fc,Yearly,"Aphena Pharma Solutions - Tennessee, LLC",Brightbean,Lorazepam,#53b9bf,Violet
bd9fb336-a04c-4131-ad7c-877a695b1440,Monthly,Cardinal Health,BlogXS,Aspirin,#8a22ce,Fuscia
4d6e042e-4bd6-42fc-9e6b-650efc1b8f03,Never,Mylan Pharmaceuticals Inc.,Eire,MENTAX,#ae8d66,Yellow
ae5faaea-6b93-4084-a422-c78849a90b30,Weekly,Family Dollar,Nlounge,Extra Strength Gas Relief,#abb846,Green
5e597b9e-233c-4192-b589-46449a7367ef,Daily,Baxter Healthcare Corporation,Fiveclub,Theophylline in Dextrose,#de1f4e,Yellow
54820f2a-81f4-4820-9552-1b6bfb349eda,Never,Procter & Gamble Manufacturing Company,Wikivu,Old Spice Red Zone Sweat Defense,#46e6ec,Aquamarine
c866788d-0d4a-4e1c-ae27-e2aeedc96600,Often,Teva Pharmaceuticals USA Inc,Rhybox,Sotalol Hydrochloride,#83ff4b,Green
72075cef-29e4-46d7-8dd3-afe326a9a3be,Seldom,Rite Aid,Eabox,Rite Aid,#9ee3a6,Blue
93d2836a-d237-4363-8f46-2ff565ab00c2,Never,"Nelco Laboratories, Inc.",Kwideo,Orange Pollen,#8af45a,Turquoise
71a3a0e2-2ee7-4c72-a485-af46f8e44937,Never,Kamins Dermatologics Inc.,Skaboo,LIP BALM,#75a939,Goldenrod
ecc6707a-6593-40df-987a-24c8b0f9fd02,Once,"La Prairie, Inc.",Buzzbean,ANTI-AGING CONCEALER FACE EYES SUNSCREEN SPF 20 Shade 40,#2a61e9,Maroon
0607a609-48d1-4fe7-9b3f-866774d45d6c,Weekly,"Nelco Laboratories, Inc.",Mudo,Utah Juniper,#148f90,Violet
96f04912-9530-4c26-be50-60b34776a1fa,Often,URIEL PHARMACY INC.,Quire,BERBERIS QUARTZ,#17ccd1,Blue
f1a75f29-e607-4cc4-a607-e2decfa4b068,Daily,"Glenmark Generics Inc.,USA",Zoomzone,Zolmitriptan,#1e4aff,Red
3d1e1fef-a637-47e2-a3bb-3cb409b8a2d8,Often,"Johnson & Johnson Consumer Products Company, Division of Johnson & Johnson Consumer Companies, Inc.",Eire,Aveeno Active Naturals Clear Complexion BB,#be4334,Purple
3791b58a-59ba-45d3-becd-551f218d5d29,Monthly,AMERICAN SALES COMPANY,Wordtune,INSTANT HAND SANITIZER,#12e217,Goldenrod
64ed2d85-6bc6-41df-a737-9178460d7563,Daily,Natural Health Supply,Jaloo,Cough Runny Nose,#36c22f,Maroon
3fadf897-2728-4467-96d7-8221891064a3,Seldom,"PD-Rx Pharmaceuticals, Inc.",Skimia,OXYCODONE HYDROCHLORIDE,#bd216d,Aquamarine
2388d6e0-6616-402f-8a2f-49209c687f48,Once,"Nelco Laboratories, Inc.",Brightdog,Salt Grass,#c63d7b,Puce
50461827-0558-4528-8088-8a46f58245eb,Yearly,L'Oreal USA Products Inc,Thoughtsphere,La Roche Posay Laboratorie Dermatologique Effaclar Medicated Cleanser,#a0c167,Aquamarine
d670e1e5-41b2-4fac-83ee-93100415010b,Daily,SHISEIDO AMERICA INC.,Oyope,SHISEIDO REFINING MAKEUP PRIMER,#6e93de,Yellow
436cf5f5-4e33-4ddb-b882-8efb2effa6af,Weekly,Lake Erie Medical DBA Quality Care Products LLC,Tazzy,Nortriptyline Hydrochloride,#161dd8,Violet
28f628f6-a0e8-4a35-bba1-7050123b26ad,Monthly,"Dispensing Solutions, Inc.",Yozio,Clonazepam,#26f595,Violet
cb5924c5-1557-4c5a-85ef-922b62030900,Often,Major Pharmaceuticals,Babbleset,Ibuprofen,#3e7fab,Mauv
35409cf3-23c3-4887-84f1-516d92488847,Often,"MSD Consumer Care, Inc.",Rhybox,Coppertone Wet and Clear Kids,#46c652,Mauv
333756f1-6523-4b6a-ae7b-3b33403c4bb0,Once,"Mutual Pharmaceutical Company, Inc.",Mynte,Trazodone Hydrochloride,#974ef5,Maroon
8e325852-a593-4d13-971a-1fe3edfd8209,Often,Western Family Foods Inc,Innojam,lansoprazole,#e4085d,Teal
e8374295-b757-4f2a-bcb7-b085615848b2,Weekly,Conopco Inc. d/b/a Unilever,Divape,Dove DermaSeries,#9a1af6,Aquamarine
e347ce43-b29e-44bb-89c9-f84d1addd246,Often,"Par Pharmaceutical, Inc.",Abatz,Dexmedetomidine Hydrochloride,#0b4d85,Blue
126bfdf9-95c5-4a4d-b3a6-78063f232c1e,Weekly,"NCS HealthCare of KY, Inc dba Vangard Labs",Cogilith,Propranolol Hydrochloride,#b7b2aa,Fuscia
5e56bfe5-16cd-4d5b-b28f-1d36cf3620e5,Seldom,Rugby Laboratories Inc.,Skyvu,Diphenhist,#7b59df,Orange
47925522-4800-4a3f-af8d-1602d45ecb7e,Monthly,TYA Pharmaceuticals,Topdrive,Haloperidol,#64a8ac,Red
877e56f9-ec69-41fc-b98a-f7c564cbc844,Never,MEGASOL COSMETIC GMBH,Wordify,EROS FISTING GEL,#bb20bb,Green
c8434102-30b8-4843-b2d2-8bbf9d97b430,Often,Good Neighbor Pharmacy,Avamba,Minral Oil,#c37b56,Turquoise
438e2e3c-8c13-46e8-b97e-be1117b74e2d,Daily,SAFEWAY INC,Fliptune,FOAMING HAND SANITIZER,#073ab5,Purple
84ba96bf-46df-4298-a16b-d9c68b21bede,Weekly,sanofi-aventis U.S. LLC,Zoomdog,Cantil,#b909cb,Mauv
005defcd-e118-45f9-8a9d-b618be7582db,Once,Sandoz Inc,Avaveo,Dexmethylphenidate Hydrochloride,#554912,Pink
02faa4b8-bd7c-4960-93cb-8dc138016a43,Monthly,B. Braun Medical Inc.,Plambee,METRONIDAZOLE,#df9a7e,Khaki
6195095a-de91-4438-91b1-ba032e4bbdcd,Daily,"CarWin Pharmaceutical Associates, LLC",Browsetype,PediaVent,#227392,Purple
a7064bac-e847-4a01-9776-055c93eb0a41,Seldom,Mylan Pharmaceuticals Inc.,Aimbu,Nitroglycerin,#1ec7e9,Khaki
d937223a-be60-40e9-b7fb-ba2aefdac923,Monthly,"Ningbo Heyi Daily Chemical Products Co., Ltd.",Izio,Instant Hand Sanitizer Strawberry Scented,#fa7f92,Fuscia
ad82127e-b171-458c-b2dd-e6d14193cf63,Seldom,SPARMED ApS,Voomm,Oosafe,#20569d,Teal
55f81d95-f5a4-4cdc-841f-89b12117987e,Once,"Nelco Laboratories, Inc.",Plambee,Ponderosa Pine,#82dc10,Violet
79cbaabc-3d85-4fee-b815-66b11935ad8f,Weekly,International Nature Nutraceuticals,Skipfire,Shang Shi Zhi Tong Pain Relieving Plaster,#2303af,Violet
f14324de-bc59-4f29-b852-27efe2b70866,Never,"H.J. Harkins Company, Inc.",Zoonoodle,Tizanidine,#c76d19,Yellow
edf7a862-2a41-4bfe-9f99-53e6bcf565ea,Never,Bryant Ranch Prepack,Feedspan,Venlafaxine Hydrochloride,#acaa3e,Yellow
146ee9f6-1dc6-447d-8ae8-08bb9281ac5c,Daily,Teva Pharmaceuticals USA Inc,Meetz,Fluoxetine,#6292e6,Aquamarine
397d3144-8f83-437e-9ca1-d01aeb8b2642,Monthly,"Nelco Laboratories, Inc.",Kamba,White Birch,#17353f,Aquamarine
118422cd-4f82-493b-b8c3-3f057cab2d24,Once,Ventura Corporation LTD.,Trudeo,LBEL HYDRATESS,#fec81c,Goldenrod
511fd853-dc3d-48cb-8d99-742ea27cfd6a,Yearly,Carilion Materials Management,Quaxo,Cimetidine,#f0aac4,Puce
d44e15aa-e1c3-484a-bd3c-f24a49719ab7,Weekly,Ben E. Keith Foods,Linktype,Ben E. Keith,#2aa3f5,Crimson
07600340-db18-47fc-88aa-ee69c0134524,Never,Apotheca Company,Topicstorm,Eczemaforce,#dedef6,Crimson
2ad59561-47d1-4826-bf37-99c83aca1dbf,Monthly,Kay Chemical Company,Tagpad,McD Hand Sanitizer,#5800a9,Maroon
f543e0d2-3f19-408b-bbfe-3876a6c95c4f,Never,Perrigo New York Inc,Wikivu,loratadine d 24 hour,#c545e4,Blue
775a4b4a-4507-4b97-bdad-116b386444b6,Often,Stratus Pharmaceuticals,Eare,Triple Vitamin Drops with Fluoride,#d52b40,Red
ecf64eab-b009-45de-81ea-81e382a3816f,Daily,Perrigo New York Inc,Skyble,ketoconazole,#1152b3,Turquoise
c452fa16-e557-4d3c-a90d-7a1978f07cb8,Once,Select Brand Distributors,Yozio,Select Brand Sunscreen,#1038f6,Purple
c8cf33e8-bb35-4b4d-ba15-d32b238a6a8d,Seldom,Sagent Pharmaceuticals,Izio,Vinorelbine,#80c9d8,Turquoise
0e978e9b-34fc-4956-85c6-88b3f960697a,Yearly,Dr. Reddy's Laboratories Limited,Yombu,Metoprolol succinate,#7aaf9e,Pink
eed7532d-371f-4581-8d54-3459e6b560c6,Weekly,Jubilant HollisterStier LLC,Gabspot,"Standardized Grass Pollen, Ryegrass",#765be3,Puce
c0fa66b0-3e13-4544-98e9-e4646c3da1ed,Often,The Kroger Co.,Livetube,Kroger Waterless Hand Sanitizer Citrus Scent With Moisturizers And Vitamin E,#64cdd9,Maroon
36926198-2436-4a31-8df7-d8701e9a5230,Daily,Rezk Medical Supply,Avamba,OXYGEN,#c32e90,Maroon
e1ef7603-190b-41f6-aeef-40f4bff84670,Weekly,"Accra-Pac, Inc.",Flipbug,Banana Boat Deep Tanning Dry SPF 4,#28f330,Crimson
fead7a86-2f66-4d1b-a9be-9832b681d812,Yearly,Zapatol Corp.,Lazz,Zapotol Bacitracin,#619c79,Puce
824ac601-e46c-475b-833d-0bd9dc076fe7,Once,Topco Associates LLC,Topicstorm,Topcare Allergy Relief,#614265,Crimson
c63444f1-87ac-4e45-b045-5bd6ff8b6349,Once,H E B,Livefish,Anti-Diarrheal,#af488f,Orange
7e6c876b-5a0e-41b4-b817-93573d251664,Seldom,"Warner Chilcott (US), LLC",Bubbletube,Enablex,#7a157c,Puce
1e973e0e-5481-4d4a-8a4b-0708c4b6b23b,Daily,"Rejoice International, Inc.",LiveZ,Instant Hand Sanitizer - Ice Clear,#94f5e4,Blue
c89ea4c3-e387-4bb4-9ea0-fbf7769bb5a7,Yearly,"YIWU HAODING MEDICAL CO.,LTD",Jayo,Alcohol Prep Pad,#7029b6,Crimson
f58f7d92-24dd-4773-8200-43d763adfb59,Often,Legacy Pharmaceutical Packaging,Wordware,Atenolol,#c01aa3,Khaki
4b8eaa3c-a4fe-4707-8cd3-22ddaa673463,Daily,"Vitality Works, Inc.",Topicblab,THY-Plex,#f926cb,Violet
ea69688c-57d6-45b0-ba6a-988daca1dd47,Once,Stratus Pharmaceuticals,Shuffledrive,Stratuscare Glycerin Laxative Pediatric,#7c1485,Mauv
7e1e2b57-50b3-4dd0-8690-f426e5277877,Weekly,"PD-Rx Pharmaceuticals, Inc.",Jatri,Lisinopril with Hydrochlorothiazide,#d7ffbf,Goldenrod
d50207e3-8810-47ba-94ec-523128e05d24,Once,Mylan Institutional Inc.,Podcat,Valsartan and Hydrochlorothiazide,#348dab,Purple
827efa01-7d4d-4069-ab4d-7bcab65059b7,Never,Sun Pharmaceutical Industries Limited,Thoughtbridge,CARBIDOPA AND LEVODOPA,#0b751c,Green
f312205e-7b5d-49fc-9212-2fe3e1838b17,Monthly,"Cosmetics Institute Technology Co., Ltd.",BlogXS,BIOXIDEA MIRACLE 48 EXCELLENCE DIAMOND MASK,#7bfc8e,Blue
1e8a0cdd-34b5-4588-a513-6a96b05d78e0,Once,Mylan Pharmaceuticals Inc.,Yabox,Lisinopril and Hydrochlorothiazide,#ddd105,Maroon
39a6c127-2eaa-4758-9b47-1533abc32441,Weekly,"Nelco Laboratories, Inc.",Eire,Salt Grass,#c71374,Puce
1f0fc226-05e9-4d53-9927-a60521d01867,Never,"Deb USA, Inc.",Meezzy,PureBac Foam Wash,#77c3b4,Mauv
c1426861-ceec-4bc9-8499-b451cdb52476,Daily,Conopco Inc. d/b/a Unilever,Edgetag,Degree,#409ebc,Turquoise
c11c4cc3-7075-499f-991e-519475485776,Weekly,"Nelco Laboratories, Inc.",Devshare,Red Mulberry,#e87150,Red
6dc53ce4-87b8-4c30-85d9-c278d83b71c0,Once,"Aphena Pharma Solutions - Tennessee, LLC",Latz,Lovastatin,#831a71,Red
b426b15a-4830-4334-8d18-d7213db3bb7f,Daily,Advanced Generic Corporation,Feedmix,Biophex,#18e376,Turquoise
9d8dfc61-4034-415b-85a9-aff5a23ec849,Seldom,"Western Family Foods, Inc.",Rhyloo,Stay Awake,#ac1c8f,Khaki
4ba99ab1-a1f3-443e-8981-1fc199cf7c75,Yearly,Teva Pharmaceuticals USA Inc,Riffpedia,Benazepril Hydrochloride,#dc0c3b,Yellow
f2726c4c-d191-435c-99cf-faf8e82d1294,Never,E2 Brokers Inc.,Tavu,EZ PAIN RELIEVING,#a2f9b1,Puce
e83488f4-e686-470b-9584-1418e25c304e,Once,"Chain Drug Consortium, LLC",Fanoodle,Witch Hazel,#92f9d0,Crimson
be248fd6-e4ab-419c-a0df-c04491380d89,Seldom,Pfizer Consumer Healthcare,Photolist,ALAVERT ALLERGY,#480328,Red
dc482e3c-3ca1-4e85-a468-e321c3e08712,Often,"Santarus, Inc.",Realbridge,Zegerid,#2419ab,Indigo
28d871de-7035-4339-8421-2f42d45ad041,Once,Uriel Pharmacy Inc.,Devpulse,Scilla Crataegus,#632b99,Green
eab4d61b-86eb-4686-8f26-a7c6a580d802,Weekly,Clinical Solutions Wholesale,Ntags,Ofloxacin,#66b3a3,Aquamarine
3f481a39-7ae6-4435-b20d-d19677cb6df1,Never,Natural Health Supply,Mynte,DRY COUGH HEADACHE,#bd89d2,Fuscia
c208a4f7-89e0-413f-abe3-1c436b5113b6,Often,"OMP, INC.",Jaloo,Tretinoin,#9380c4,Aquamarine
4e0ef8e3-717f-449d-9b75-7fa8f623bc35,Weekly,TOPCO ASSOCIATES LLC,Yata,TOPCARE,#38afc4,Green
d4fc231d-30fd-48c5-bea8-8468f4a8a568,Yearly,Wockhardt USA LLC.,Skinix,Ziprasidone hydrochloride,#10a8b4,Fuscia
fe5a5013-72d7-4339-85fc-47a6e8373534,Never,A-S Medication Solutions LLC,Brainlounge,Phentermine Hydrochloride,#4bbb5a,Maroon
d6d42630-4298-4d56-90e1-05c17d9a3235,Daily,Barr Laboratories Inc.,Edgetag,Dipyridamole,#624680,Orange
b646817c-ea4f-4eaa-8bba-3e10ab5a9db0,Never,Neutrogena Corporation,Yodo,Neutrogena Age Defense Anti Oxidant Daily Moisturizer,#804034,Pink
bef692eb-5dc7-4803-8a02-d9a77614e65e,Monthly,"Antigen Laboratories, Inc.",Zoombox,Kidney Bean,#88aca4,Violet
f68f9638-fa8f-4b58-a68d-2f5c562c7a0b,Monthly,"Sun & Skin Care Research, LLC",Pixonyx,NO-AD Kids SPF50 Continuous Mist Sunscreen,#3152a7,Red
275f6e34-7e22-4a32-bf8e-5df943443dd8,Monthly,"International Medication Systems, Limited",DabZ,Naloxone Hydrochloride,#221de4,Indigo
b5351d1d-c4a8-4d94-ab4c-174e2e5af393,Weekly,Dukal Corporation,Twinder,PVP Scrub,#eb447d,Aquamarine
292b42af-661c-4148-8749-b881896c7f80,Monthly,"SHISEIDO CO., LTD.",Fliptune,SHISEIDO SHEER MATIFYING COMPACT (REFILL),#8c59e1,Yellow
1dfc87c4-e970-4760-9053-91390dbe83c1,Monthly,Teva Pharmaceuticals USA Inc,Avavee,Piroxicam,#498895,Khaki
b5dbf700-951c-4514-8114-dacdc049b251,Monthly,Pfizer Laboratories Div Pfizer Inc.,Linklinks,Ifosfamide,#370dc1,Teal
dda6012e-ff24-4846-bcc5-49c6b0f054a0,Yearly,"NATURE REPUBLIC CO., LTD.",Blognation,SNAYTOX ESSENCE,#a5f50d,Red
244afdd6-5982-47a3-9e76-282b12d9a74c,Seldom,Hannaford Brothers Company,Oyonder,ibuprofen,#1d8e13,Pink
3cea20e7-9a0d-4f9c-8b9f-583554e5185d,Never,"Northwind Pharmaceuticals, LLC",Zava,HYDROXYZINE HYDROCHLORIDE,#6ad4b1,Purple
2f8d6a22-b7a2-4ec0-8bb6-adda2d51dc34,Yearly,Natura Bisse International,Flashdog,Sun Defense Cream,#6ee352,Red
26497500-7a1d-47e4-ba94-f7a1b9475dea,Seldom,"AFFLABS, Affiliated Laboratories, A Division of AFFLINK",Centizu,Antimicrobial Wipes Citrus Scented,#0654a6,Green
de1abe58-26c4-496d-bfb0-fd8f010e3865,Monthly,APOLLO HEALTH AND BEAUTY CARE,Devpulse,HAND SANITIZER,#a1ebdf,Goldenrod
